,ID,INV,OT,ORD,CLA,TIN,concepta_x,CODEX 1,CODEX 2,CODEX 3,CODEX 4,CODEX 5,CODEX 6,CODEX 7,CODEX 8,CODEX 9,REGESTUM_x,LITTERAE_x,CONCEPTUM_x,DECLINATIO,MASC./FEM.,SING./PL.,IDX,CNS,FORMULA,PRAENOMEN,NOMEN,COGNOMEN,SUPERNOMINA,DUDOSOS,OBS,Unnamed: 0,INV1,CODEX,concepta_y,REGESTUM_y,LITTERAE_y,CONCEPTUM_y,locR,locI,locA,threshold10,threshold20,threshold30,threshold40,threshold50,threshold60,threshold70,threshold80,threshold90
809,0,2002,0,,NUL,RUB,1,N,N,N,N,N,N,N,N,N,N,LAT,N,,M,,P. C. H.,P. C. H.,,P.,C.,H.,,,"CIL, IV, 9494: eundem virum significare omnes has litteras singulares credo, qui autem sit adhuc non constat, etsi conicias eum e familia Corneliorum fuisse; cf. 2726 et 5599. Corneli Hermerotis nominibus nonnullae amphorae scriptae sunt, ubi autem praenomen non P. sed C. habet.",419,2002,NNl,1,N,LAT,N,3,34,341,4,4,2,2,1,1,1,1,1
810,0,2003,1,,NUL,RUB,2,I/\I,I/\N?,I/\N,II,IN?,IN,,N?,N,I,LAT,NUM?,,,,C {100},C,,,,,,,"CIL, IV, 9494: eundem virum significare omnes has litteras singulares credo, qui autem sit adhuc non constat, etsi conicias eum e familia Corneliorum fuisse; cf. 2726 et 5599. Corneli Hermerotis nominibus nonnullae amphorae scriptae sunt, ubi autem praenomen non P. sed C. habet.",420,2003,?IIlNNl,2,I,LAT,NUM?,3,34,341,40,35,14,7,3,2,1,1,1
811,0,2003,1,,NUL,NIG,2,I/\I,I/\N?,I/\N,II,IN?,IN,,N?,N,I,LAT,I,,,,p--,p--,,,,,,,"CIL, IV, 9494: colore nigro. Eundem virum significare omnes has litteras singulares credo, qui autem sit adhuc non constat, etsi conicias eum e familia Corneliorum fuisse; cf. 2726 et 5599. Corneli Hermerotis nominibus nonnullae amphorae scriptae sunt, ubi autem praenomen non P. sed C. habet.",420,2003,?IIlNNl,2,I,LAT,NUM?,3,34,341,40,35,14,7,3,2,1,1,1
812,0,2006,1,,NUL,RUB,4,I/N/I/N,I/N/I/N,I/N/I/N,ININ,ININ,ININ,NN,NN,NN,N,LAT,N,N,F,S,Cornelia Sabi...,Cornelia Sabi[---],,,Cornelia,Sabi[---],,,"CIL, IV, 9497: Cornelia Sabi[na].",421,2006,IIlIIlNNlNNl,4,N,LAT,N,1,110,1104,134,115,58,28,13,7,4,3,3
813,0,2006,1,,NUL,RUB,4,I/N/I/N,I/N/I/N,I/N/I/N,ININ,ININ,ININ,NN,NN,NN,I,LAT,I,,,,...isco,[---]isco,,,,,,,"CIL, IV, 9497: [.. Pr]isco.",421,2006,IIlIIlNNlNNl,4,N,LAT,N,1,110,1104,134,115,58,28,13,7,4,3,3
814,0,2006,1,,NUL,RUB,4,I/N/I/N,I/N/I/N,I/N/I/N,ININ,ININ,ININ,NN,NN,NN,N,LAT,N,,,,C. F.,C. F.,,C.,C. && F.,F.,,,"CIL, IV, 9497: ex altero latere. C. f.",421,2006,IIlIIlNNlNNl,4,N,LAT,N,1,110,1104,134,115,58,28,13,7,4,3,3
815,0,2006,1,,NUL,RUB,4,I/N/I/N,I/N/I/N,I/N/I/N,ININ,ININ,ININ,NN,NN,NN,I,LAT,I,,,,M. ... Co.,M. [1] Co.,,,,,,,"CIL, IV, 9497: ex altero latere. M. [.]. Co.",421,2006,IIlIIlNNlNNl,4,N,LAT,N,1,110,1104,134,115,58,28,13,7,4,3,3
816,0,2013,0,,NUL,NIG,1,N,N,N,N,N,N,N,N,N,N,LAT,N,,M,,C. C. M.,C. C. M.,,C.,C.,M.,,,"CIL, IV, 9504: colore nigro. Cf. 5990. 9505.",422,2013,NNl,1,N,LAT,N,1,17,1715,4,4,2,2,1,1,1,1,1
817,0,2014,1,,NUL,CAR,2,N/I,N/I,N/I,NI,NI,NI,N,N,N,N,LAT,N,,M,,C. C. M.,C. C. M.,,C.,C.,M.,,,"CIL, IV, 9505: cf. 9504.",423,2014,IIlNNl,2,N,LAT,N,1,17,1718,41,36,14,7,3,2,1,1,1
818,0,2014,1,,NUL,CAR,2,N/I,N/I,N/I,NI,NI,NI,N,N,N,I,LAT,I,,,,Ev. && Eu.,Ev. && Eu.,,,,,,,"CIL, IV, 9505: sub ansa.",423,2014,IIlNNl,2,N,LAT,N,1,17,1718,41,36,14,7,3,2,1,1,1
819,0,2016,0,,NUL,NIG,1,N,N,N,N,N,N,N,N,N,N,LAT,N,,M,,M. C. N.,M. C. N.,,M.,C.,N.,,,"CIL, IV, 9507: colore nigro. Cf. 6087sq. (in indicibus nominum et cognominum sub M. C. N. n. 495 delendus est, cf. p. 194).",424,2016,NNl,1,N,LAT,N,1,18,180,4,4,2,2,1,1,1,1,1
820,0,2017,1,,NUL,ATR,3,I/N/I,X?/N/I,X/N/I,INI,X?NI,XNI,N,X?N,XN,I,LAT,I,,,,...imum f...,[-5-]imum f[-2-],,,,,,,"CIL, IV, 9508: scriptum vidi. gar(um) (?) opimum (?) fer / ... (?).",425,2017,?IIlNNlXXl,3,I,LAT,I,1,18,187,72,58,24,12,4,3,2,2,2
821,0,2017,1,,NUL,ATR,3,I/N/I,X?/N/I,X/N/I,INI,X?NI,XNI,N,X?N,XN,I,LAT,NUM?,,,,L {50},L,,,,,,,"CIL, IV, 9508: scriptum vidi. L.",425,2017,?IIlNNlXXl,3,I,LAT,I,1,18,187,72,58,24,12,4,3,2,2,2
822,0,2017,1,,NUL,ATR,3,I/N/I,X?/N/I,X/N/I,INI,X?NI,XNI,N,X?N,XN,N,LAT,N,,M,,M. C. N.,M. C. N.,,M.,C.,N.,,,"CIL, IV, 9508: scriptum vidi.",425,2017,?IIlNNlXXl,3,I,LAT,I,1,18,187,72,58,24,12,4,3,2,2,2
823,0,2021,1,,NUL,NIG,2,N/N,N/N,N/N,NN,NN,NN,NN,NN,NN,N,LAT,N,,M,,C. T. T. C.,C. T. T. C.,,C.,T.,T.,C.,,"CIL, IV, 9511: colore nigro. C. Ti. (?). C (?).",426,2021,NNlNNl,2,N,LAT,N,1,18,180,45,39,15,7,3,2,1,1,1
824,0,2021,1,,NUL,NIG,2,N/N,N/N,N/N,NN,NN,NN,NN,NN,NN,N,LAT,N,,M,,T. C. T. && P. C. T.,T. C. T. && P. C. T.,,T. && P.,C.,T.,,,"CIL, IV, 9511: colore nigro. P. C. T.",426,2021,NNlNNl,2,N,LAT,N,1,18,180,45,39,15,7,3,2,1,1,1
825,0,2023,0,,NUL,NIG,1,N,N,N,N,N,N,N,N,N,N,LAT,N,,,,C. D.,C. · D. ·,,C. ·,C. · && D. ·,D. ·,,,"CIL, IV, 9514: colore nigro.",427,2023,NNl,1,N,LAT,N,1,18,1814,4,4,2,2,1,1,1,1,1
826,0,2024,0,,NUL,NIG,1,N,N,N,N,N,N,N,N,N,N,LAT,N,,,,C. De.,C. · De.,,C. ·,C. · &&  De.,De.,,,"CIL, IV, 9515: colore nigro.",428,2024,NNl,1,N,LAT,N,1,17,1715,4,4,2,2,1,1,1,1,1
827,0,2037,1,,NUL,RUB,3,N//\I/I,N//\I/I,N//\I/I,NII,NII,NII,N,N,N,N,LAT,N,G,M,S,Fortunati,[F]ortuna[ti],,,,[F]ortuna[ti],,,"CIL, IV, 9524: ab uno latere.",429,2037,IIlIIlNNl,3,N,LAT,N,extra moe0ia,extra moe0ia0,extra moe0ia00,67,56,24,12,4,3,2,2,2
828,0,2037,1,,NUL,NIG,3,N//\I/I,N//\I/I,N//\I/I,NII,NII,NII,N,N,N,I,LAT,I,,,,in...,in[---],,,,,,,"CIL, IV, 9524: ab altero, colore nigro. Non expedivi.",429,2037,IIlIIlNNl,3,N,LAT,N,extra moe0ia,extra moe0ia0,extra moe0ia00,67,56,24,12,4,3,2,2,2
829,0,2037,1,,NUL,NIG,3,N//\I/I,N//\I/I,N//\I/I,NII,NII,NII,N,N,N,I,LAT,I,,,,nx,nx,,,,,,,"CIL, IV, 9524: ab altero, colore nigro. Non expedivi.",429,2037,IIlIIlNNl,3,N,LAT,N,extra moe0ia,extra moe0ia0,extra moe0ia00,67,56,24,12,4,3,2,2,2
830,0,2070,0,,NUL,NIG,1,N,N,N,N,N,N,N,N,N,N,LAT,N,,,,in usum L. L. ...,in usu[m] / L. L. [-],in usu[m] /,L.,L.,[-],,,"CIL, IV, 9549: colore nigro. Cf. 9342.",430,2070,NNl,1,N,LAT,N,1,110,1104,4,4,2,2,1,1,1,1,1
831,0,2071,0,,NUL,RUB,1,I,I,I,I,I,I,,,,I,LAT,I,,,,Mag. && M. A. G.,M^ag. && M.^A. G.,,,,,,,"CIL, IV, 9550: Mag(oni?), cf. 1827, vel Mag(ii), cf. e. gr. 3871. 4959.",431,2071,IIl,1,I,LAT,I,1,18,1815,13,11,5,3,1,1,1,1,1
832,0,2074,1,,NUL,ATR,2,X/I,X/N?,X/N,XI,XN?,XN,X,XN?,XN,X,LAT,NUM,,,,III {3},III,,,,,,,\N,432,2074,?NNlXXl,2,X,LAT,NUM,2,25,253,48,42,16,7,3,2,1,1,1
833,0,2074,1,,NUL,ATR,2,X/I,X/N?,X/N,XI,XN?,XN,X,XN?,XN,I,LAT,N?,,,,Minuc.,Minuc.,,,Minuc.,Minuc.,,,"CIL, IV, 9553: Minuc(i).",432,2074,?NNlXXl,2,X,LAT,NUM,2,25,253,48,42,16,7,3,2,1,1,1
834,0,2076,0,,NUL,INC,1,I,I,I,I,I,I,,,,I,LAT,N?,,,,Minuc.,Minuc.,,,Minuc.,Minuc.,,,"CIL, IV, 9555: Minuc(i).",433,2076,IIl,1,I,LAT,N?,1,18,1810,13,11,5,3,1,1,1,1,1
835,0,2082,1,,NUL,ATR,2,I/i,N?/i,N/i,Ii,N?i,Ni,,N?,N,I,LAT,N?,,M,,M. M. C. && MMC {2100},M. M. C. && MMC,,M.,M.,C.,,,\N,434,2082,?NNlIig,2,I,LAT,N?,1,18,182,24,20,7,4,2,2,1,1,1
836,0,2082,1,,NUL,ATR,2,I/i,N?/i,N/i,Ii,N?i,Ni,,N?,N,i,GRA,I,,,,διϲευ ςειτ,διϲευ ςειτ,,,,διϲευ ςειτ,,,"CIL, IV, 9561: non expedivi.",434,2082,?NNlIig,2,I,LAT,N?,1,18,182,24,20,7,4,2,2,1,1,1
837,0,2084,1,,NUL,ATR,2,I/I,N?/I,N/I,II,N?I,NI,,N?,N,I,LAT,I,,,,k...,k[---],,,,,,,"CIL, IV, 9563: litteris minutis. Non expedivi. Perierunt apographa in charta lucida exarata, dedi e commentariolo meo n. 51.",435,2084,?IIlNNl,2,I,LAT,I,1,18,1810,40,35,14,7,3,2,1,1,1
838,0,2084,1,,NUL,ATR,2,I/I,N?/I,N/I,II,N?I,NI,,N?,N,I,LAT,N?,,M,,M. M. C. && MMC {2100},M. M. C. && MMC,,M.,M.,C.,,,"CIL, IV, 9563: litteris minutis. Perierunt apographa in charta lucida exarata, dedi e commentariolo meo n. 51.",435,2084,?IIlNNl,2,I,LAT,I,1,18,1810,40,35,14,7,3,2,1,1,1
839,0,2085,1,,NUL,ATR,2,I/\I,N?/\I,N/\I,II,N?I,NI,,N?,N,I,LAT,N?,,M,,M. M. C. && MMC {2100},M. M. C. && MMC,,M.,M.,C.,,,"CIL, IV, 9563: litteris minutis. Perierunt apographa in charta lucida exarata, dedi e commentariolo meo n. 51.",436,2085,?IIlNNl,2,I,LAT,N?,1,18,1810,40,35,14,7,3,2,1,1,1
840,0,2085,1,,NUL,VIR,2,I/\I,N?/\I,N/\I,II,N?I,NI,,N?,N,I,LAT,I,,,,umu,u^m^u,,,,,,,"CIL, IV, 9563: litteris minutis. Lapide viridi. Non expedivi. Perierunt apographa in charta lucida exarata, dedi e commentariolo meo n. 51.",436,2085,?IIlNNl,2,I,LAT,N?,1,18,1810,40,35,14,7,3,2,1,1,1
841,0,2091,1,,NUL,NIG,2,.../I,.../I,.../I,...I,...I,...I,,,,...,\N,...,,,,...,[---],,,,,,,"CIL, IV, 9569: colore nigro. Periit linea I.",437,2091,...IIl,2,...,\N,...,1,18,182,50,43,17,8,3,2,1,1,1
842,0,2091,1,,NUL,NIG,2,.../I,.../I,.../I,...I,...I,...I,,,,I,LAT,I,,,,Neu...us,Neu[-]us,,,,,,,"CIL, IV, 9569: colore nigro. Nev (vel Neu) lus. Fuitne Ned(ymi?) L. V. S. ?",437,2091,...IIl,2,...,\N,...,1,18,182,50,43,17,8,3,2,1,1,1
843,0,2101,0,,NUL,ATR,1,I,I,I,I,I,I,,,,I,LAT,I,,,,Phy. && P. H. Y.,Phy. && P. H. Y.,,,,,,,"CIL, IV, 9579: Phy(...?).",438,2101,IIl,1,I,LAT,I,1,16,160,13,11,5,3,1,1,1,1,1
844,0,2114,1,,NUL,NIG,2,I/\N,N?/\N,N/\N,IN,N?N,NN,N,N?N,NN,N,LAT,N,,M,,L. R. S. procuratoris XX {20} (vicesimae) libertatis,L. · R. · S. proc(uratoris) XX · lib(ertatis),proc(uratoris) XX · lib(ertatis),L. ·,R. ·,S.,,,"CIL, IV, 9592: ab altero latere, colore nigro. Sed qualis fuerit ille procurator, qui Pompeis primum innotuit, non constat.",439,2114,?NNlNNl,2,N,LAT,N,3,34,340,44,38,15,7,3,2,1,1,1
845,0,2114,1,,NUL,RUB,2,I/\N,N?/\N,N/\N,IN,N?N,NN,N,N?N,NN,I,LAT,N?,,,,Λεχ.,Λεχ(---),,,,Λεχ(---),,,"CIL, IV, 9592: λεχ.",439,2114,?NNlNNl,2,N,LAT,N,3,34,340,44,38,15,7,3,2,1,1,1
846,0,2125,0,,NUL,NIG,1,N,N,N,N,N,N,N,N,N,N,LAT,N,G,M,S,Stephani,Stephani,,,,Stephani,,,"CIL, IV, 9602: colore nigro.",440,2125,NNl,1,N,LAT,N,1,18,1818,4,4,2,2,1,1,1,1,1
847,0,2145,1,,NUL,NIG,2,N/\N,N/\N,N/\N,NN,NN,NN,NN,NN,NN,N,LAT,N,G,M,S,L. Vetuti Placidi,[L.] · V^etuti / Placidi,,[L.] ·,V^etuti /,Placidi,,,"CIL, IV, 9614: colore nigro. Fuitne hoc rectum nomen huius cauponis? Tituli picti 7280. 7284 ei tribuunt nomen gentile Betutium vel Betitium, cum quibus congruunt amphorae 9615 et 9616. Cf. etiam W. Schulze Zur Geschichte d. lat. Eigennomen 1904, p. 110.",441,2145,NNlNNl,2,N,LAT,N,1,18,180,45,39,15,7,3,2,1,1,1
848,0,2145,1,,NUL,RUB,2,N/\N,N/\N,N/\N,NN,NN,NN,NN,NN,NN,N,LAT,N,,M,,M. R. G.,M. R. G.,,M.,R.,G.,,,\N,441,2145,NNlNNl,2,N,LAT,N,1,18,180,45,39,15,7,3,2,1,1,1
849,0,2146,0,,NUL,NIG,1,N,N,N,N,N,N,N,N,N,N,LAT,N,,M,,L. B. P.,L. · B. · P.,,L. ·,B. ·,P.,,,"CIL, IV, 9615: colore nigro. L. B(etiti) P(lacidi) litteras singulares solvendas esse credo, cf. 9614. Amisso apographo dedi e commentariolo meo n. 51.",442,2146,NNl,1,N,LAT,N,1,18,180,4,4,2,2,1,1,1,1,1
850,0,2147,0,,NUL,RUB,1,N,N,N,N,N,N,N,N,N,N,LAT,N,,,,L. B.,L. B.,,L. B.,L. && B.,L. B.,,,"CIL, IV, 9616: L. B(etiti) vel B(etitio), cf. 9616.",443,2147,NNl,1,N,LAT,N,1,18,180,4,4,2,2,1,1,1,1,1
851,0,2161,1,,NUL,ATR,2,i/i,i/x?,i/x,Ii,ix?,ix,,x?,x,i,GRA,I,,,,ruηu...,ruηu[-],,,,,,,"CIL, IV, 9630: non expedivi.",444,2161,?IigXxg,2,i,GRA,I,1,18,180,34,30,11,6,2,2,1,1,1
852,0,2161,1,,NUL,ATR,2,I/i,I/x?,I/x,Ii,ix?,ix,,x?,x,i,GRA,NUM?,,,,η...,η[---],,,,η[---],,,"CIL, IV, 9630: non expedivi.",444,2161,?IigXxg,2,i,GRA,I,1,18,180,34,30,11,6,2,2,1,1,1
853,0,2163,1,,NUL,NIG,2,i/i,i/n?,i/n,ii,in?,in,,n?,n,i,GRA,N?,,,,βηωποϲ,βηωπο[ϲ],,,,βηωπο[ϲ],,,"CIL, IV, 9632: colore nigro. Fortasse βρῶμος agnosci potest, quod apud Aratum 1028 idem valet ac βρῶσις.",445,2163,?IigNng,2,i,GRA,N?,1,18,180,39,34,13,6,2,2,1,1,1
854,0,2163,1,,NUL,NIG,2,i/i,i/n?,i/n,ii,in?,in,,n?,n,i,GRA,I,,,,τυμου,τυμου,,,,τυμου,,,"CIL, IV, 9632: colore nigro. Estne scriptum τύμου pro θύμου? Cf. 5741 mel thim(inum).",445,2163,?IigNng,2,i,GRA,N?,1,18,180,39,34,13,6,2,2,1,1,1
855,0,2164,1,,NUL,NIG,2,i/i,i/n?,i/n,ii,in?,in,,n?,n,i,GRA,N?,,,,βηωποϲ,βηωπο[ϲ],,,,βηωπο[ϲ],,,"CIL, IV, 9632: colore nigro. Fortasse βρῶμος agnosci potest, quod apud Aratum 1028 idem valet ac βρῶσις.",446,2164,?IigNng,2,i,GRA,N?,1,18,180,39,34,13,6,2,2,1,1,1
856,0,2164,1,,NUL,NIG,2,i/i,i/n?,i/n,ii,in?,in,,n?,n,i,GRA,I,,,,τυμου,τυμου,,,,τυμου,,,"CIL, IV, 9632: colore nigro. Estne scriptum τύμου pro θύμου? Cf. 5741 mel thim(inum).",446,2164,?IigNng,2,i,GRA,N?,1,18,180,39,34,13,6,2,2,1,1,1
857,0,2165,1,,NUL,NIG,2,X/N,X/N,X/N,XN,XN,XN,XN,XN,XN,N,LAT,N,,M,,Ap. M. T.,Ap. · M. T. ·,,Ap. ·,M.,T. ·,,,"CIL, IV, 9633: litteris minutis, colore nigro. ap. mt.",447,2165,NNlXXl,2,N,LAT,N,1,16,162,42,37,15,7,3,2,1,1,1
858,0,2165,1,,NUL,NIG,2,X/N,X/N,X/N,XN,XN,XN,XN,XN,XN,X,LAT,NUM,,,,II {2},II,,,,,,,"CIL, IV, 9633: litteris minutis, colore nigro. II.",447,2165,NNlXXl,2,N,LAT,N,1,16,162,42,37,15,7,3,2,1,1,1
859,0,2171,0,,NUL,RUB,1,N,N,N,N,N,N,N,N,N,N,LAT,N,,,,T. B.,T. B.,,T.,T. && B.,B.,,,"CIL, IV, 9639: B vel Tb similive aliquod.",448,2171,NNl,1,N,LAT,N,1,17,1719,4,4,2,2,1,1,1,1,1
860,0,2177,1,,NUL,RUB,2,i/\i,x?/\x?,x/\x,ii,x?x?,xx,,x?x?,xx,i,GRA,NUM?,,,,Α {1},Α,a(nnorum),,,Α,,,"CIL, IV, 9646: in ventre. A.",449,2177,??XxgXxg,2,i,GRA,NUM?,1,18,180,91,76,35,15,6,4,2,2,2
861,0,2177,1,,NUL,NIG,2,i/\i,x?/\x?,x/\x,ii,x?x?,xx,,x?x?,xx,i,GRA,NUM?,,,,ΗϘ {98},ΗϘ,,,,ΗϘ,,,"CIL, IV, 9646: in collo, colore nigro. Hi(?).",449,2177,??XxgXxg,2,i,GRA,NUM?,1,18,180,91,76,35,15,6,4,2,2,2
862,0,2195,0,,NUL,RUB,1,I,I,I,I,I,I,,,,I,LAT,I,,,,S.,S.,,,,,,,\N,450,2195,IIl,1,I,LAT,I,1,110,1108,13,11,5,3,1,1,1,1,1
863,0,2200,0,,NUL,ATR,1,I,I,I,I,I,I,,,,I,LAT,I,,,,...i...ot,[-]i[-]ot',,,,,,,"CIL, IV, 9661: sub ansa vidi. Non expedivi.",451,2200,IIl,1,I,LAT,I,3,31,311,13,11,5,3,1,1,1,1,1
864,0,2210,0,,NUL,NIG,1,X,X,X,X,X,X,X,X,X,X,LAT,NUM,,,,LIIII {54},LIIII,,,,,,,"CIL, IV, 9671: colore nigro.",452,2210,XXl,1,X,LAT,NUM,1,18,1815,12,10,5,3,1,1,1,1,1
865,0,2218,1,,NUL,INC,2,I/C,I/C,I/C,IC,IC,IC,C,C,C,I,LAT,I,,,,L. V. F.,L. V.^F.,,,,,,,"CIL, IV, 10261: L. V. F. (aut luf).",453,2218,CClIIl,2,I,LAT,I,2,21,219,51,43,17,8,3,2,1,1,1
866,0,2218,1,,COS,INC,2,I/C,I/C,I/C,IC,IC,IC,C,C,C,C,LAT,C,,,,Nerone II consule {a. 57},Ner(one) II co(n)s(ule),,,,,,,"CIL, IV, 10261: Ner(one) II co(n)s(ule) (?). Est anni 57 p. Chr. n., lineam alteram si recte legi.",453,2218,CClIIl,2,I,LAT,I,2,21,219,51,43,17,8,3,2,1,1,1
867,0,2225,0,,PRO,NIG,1,P/=,P/=,P/=,P,P,P,P,P,P,P,LAT,P,,,,gari flos,g'ari · / f'l'os',,,,,,,"CIL, IV, 10268: colore nigro.",454,2225,PPl,1,P,LAT,P,2,21,219,15,13,5,3,1,1,1,1,1
868,0,2229,0,,NUL,NIG,1,N,N,N,N,N,N,N,N,N,N,LAT,N,,M,,Gn. F. Gem.,Gn. · F. · Gem. ·,,Gn. ·,F. ·,Gem. ·,,,"CIL, IV, 10272: colore nigro. Gari f(los) gem(inus?). Cf. inscriptiones 9392a, cuius verbum primum nunc recte legi potest gari, et 10273a.",455,2229,NNl,1,N,LAT,N,2,21,216,4,4,2,2,1,1,1,1,1
869,0,2230,1,,NUL,NIG,4,N/.../N/N,N/.../N/N,N/.../N/N,N...NN,N...NN,N...NN,NNN,NNN,NNN,N,LAT,N,D,M,S,Pedio Leontiano,Pedio Leontia(no),,,Pedio,Leontia(no),,,"CIL, IV, 10273: colore nigro. Sub ansa. Pedio Leontio.",456,2230,...NNlNNlNNl,4,N,LAT,N,1,19,1912,135,116,59,28,13,7,4,3,3
870,0,2230,1,,NUL,NIG,4,N/.../N/N,N/.../N/N,N/.../N/N,N...NN,N...NN,N...NN,NNN,NNN,NNN,...,\N,...,,,,...,[---],,,,,,,"CIL, IV, 10273: colore nigro. In humero.",456,2230,...NNlNNlNNl,4,N,LAT,N,1,19,1912,135,116,59,28,13,7,4,3,3
871,0,2230,1,,NUL,NIG,4,N/.../N/N,N/.../N/N,N/.../N/N,N...NN,N...NN,N...NN,NNN,NNN,NNN,I,LAT,N?,,,,Furnio eriloio,Furn(io) eriloio,,,Furn(io),eriloio,,,"CIL, IV, 10273: colore nigro. Sub ansa. Euan(der)(?) Erilo..(?). Ad Euandrum cf. amphorarum inscriptiones 6167 et 10462b.",456,2230,...NNlNNlNNl,4,N,LAT,N,1,19,1912,135,116,59,28,13,7,4,3,3
872,0,2230,1,,NUL,NIG,4,N/.../N/N,N/.../N/N,N/.../N/N,N...NN,N...NN,N...NN,NNN,NNN,NNN,N,LAT,N,,M,,Gn. F. Gem.,Gn. F. Gem.,,Gn.,F.,Gem.,,,"CIL, IV, 10273: colore nigro. In humero. Gari f(los) gem(inus?). Ad inscriptionem a cf. inscriptionem 10272 et quae ibi adnotavi.",456,2230,...NNlNNlNNl,4,N,LAT,N,1,19,1912,135,116,59,28,13,7,4,3,3
873,0,2248,1,,NUL,NIG,3,I/N/N/=,P?/N/N/=,P/N/N/=,INN,P?NN,PNN,NN,P?NN,PNN,N,LAT,N,,M,S,Eur. Ter. Pri. serv-,Eur. / Ter. · Pri. ser(v-),ser(v-),, Ter. ·,Pri.,Eur. /,,"CIL, IV, 10285: colore nigro. Eur(yti) / Ter(enti) Pri(sci) ser(vi).",457,2248,?NNlNNlPPl,3,N,LAT,N,1,19,1912,75,60,26,12,4,3,2,2,2
874,0,2248,1,,PRO,NIG,3,I/N/N/=,P?/N/N/=,P/N/N/=,INN,P?NN,PNN,NN,P?NN,PNN,I,LAT,P?,,,,Lyttium,Lyt(tium),,,,,,,"CIL, IV, 10285: colore nigro. Lyt(tios).",457,2248,?NNlNNlPPl,3,N,LAT,N,1,19,1912,75,60,26,12,4,3,2,2,2
875,0,2248,1,,NUL,NIG,3,I/N/N/=,P?/N/N/=,P/N/N/=,INN,P?NN,PNN,NN,P?NN,PNN,N,LAT,N,,M,,M. M. Ne.,M. · M. · Ne.,,M. ·,M. ·,Ne.,,,"CIL, IV, 10285: colore nigro.",457,2248,?NNlNNlPPl,3,N,LAT,N,1,19,1912,75,60,26,12,4,3,2,2,2
876,0,2250,1,,NUL,IGN,2,P/n/=,P/n/=,P/n/=,Pn,Pn,Pn,Pn,Pn,Pn,n,GRA,N,N,M,S,Μ. Πομ. Τευπωνοϲ,Μ. · Π[ομ]. / Τ'ε'υ'π'ω'νοϲ,,Μ. ·,[Πομ.] /,Τευπωνοϲ,,,"CIL, IV, 10285b: Μ. Π. / Τεύπωνος. Cf. amphorae inscriptionem 7004 et, quae ibi adnotata sunt.",458,2250,PPlNng,2,n,GRA,N,1,18,180,18,14,6,4,2,2,1,1,1
877,0,2250,1,,PRO,IGN,2,P/n/=,P/n/=,P/n/=,Pn,Pn,Pn,Pn,Pn,Pn,p,GRA,P,,,,Λυττιοϲ,Λυττιοϲ,,,,,,,"CIL, IV, 10285b: cf. amphorae inscriptionem 7004 et, quae ibi adnotata sunt.",458,2250,PPlNng,2,n,GRA,N,1,18,180,18,14,6,4,2,2,1,1,1
878,0,2260,1,,NUL,NIG,3,N/n/n,N/n/n,N/n/n,Nnn,Nnn,Nnn,Nnn,Nnn,Nnn,n,GRA,N,N,F,S,Ἄκα && Ακα.,Ακα && Ακα(---),,,,Ακα && Ακα(---),,,"CIL, IV, 10293: colore nigro. Sub ansa.",459,2260,NNlNngNng,3,n,GRA,N,1,19,1913,102,85,39,17,7,4,2,2,2
879,0,2260,1,,NUL,NIG,3,N/n/n,N/n/n,N/n/n,Nnn,Nnn,Nnn,Nnn,Nnn,Nnn,n,GRA,N,G,M,S,Αννι Μω.,Αννι · [Μ]ω.,,,Αννι ·,[Μ]ω.,,,"CIL, IV, 10293: colore nigro. In umero. Anni Mo(desti?). Ad inscriptiones a versum 2 cf. signaculum vol. X 8058.3 in domo VII · XIII · 10(?) repertum, quod Case ed Abit.2 [= Case ed Abit. 3] n. 452 Ani(us) Mo(destus?) legi, Atilius Degrassi Athenaeum 33 (1955) p. 147 Ani(nius) Mo(destus).",459,2260,NNlNngNng,3,n,GRA,N,1,19,1913,102,85,39,17,7,4,2,2,2
880,0,2260,1,,NUL,NIG,3,N/n/n,N/n/n,N/n/n,Nnn,Nnn,Nnn,Nnn,Nnn,Nnn,N,LAT,N,,M,,Q. L. K.,[Q]. L. K.,,[Q].,L.,K.,,,"CIL, IV, 10293: colore nigro. In umero. [O]l(ei?) Κ (= decem?).",459,2260,NNlNngNng,3,n,GRA,N,1,19,1913,102,85,39,17,7,4,2,2,2
881,0,2289,0,,NUL,RUB,1,N,N,N,N,N,N,N,N,N,N,LAT,N,,M,,Q. A. H.,Q. · A. · H.,,Q. ·,A. ·,H.,,,\N,460,2289,NNl,1,N,LAT,N,2,24,244,4,4,2,2,1,1,1,1,1
882,0,2292,1,,NUL,INC,2,N/I,N/I,N/I,NI,NI,NI,N,N,N,N,LAT,N,G,M,S,Canii,Canii,,,Canii,Canii,,,"CIL, IV, 10316: litteris subtilibus gypso albo scriptum est. C. An(n)ii.",461,2292,IIlNNl,2,N,LAT,N,2,24,2413,41,36,14,7,3,2,1,1,1
883,0,2292,1,,NUL,INC,2,N/I,N/I,N/I,NI,NI,NI,N,N,N,I,LAT,I,,,,imx,imx,,,,,,,"CIL, IV, 10316: litteris subtilibus gypso albo scriptum est. [Pr]imi(?).",461,2292,IIlNNl,2,N,LAT,N,2,24,2413,41,36,14,7,3,2,1,1,1
